"","X.1","rk","i","j","X207ゾーンi","X207ゾーンj","X47ゾーンi","X47ゾーンj","X207ゾーン名i","X207ゾーン名j","最寄りi","最寄りj","X","x_ij.k","ODij","所要時間","費用","航空便数","滞在可能時間","アクセシビリティ","鉄道ダミー","エアライン参入数","V22","prob","out.share","distance"
"4281",4281,4281,40,35,281,232,25,24,"神戸","東三河","新神戸","豊橋","新神戸駅豊橋駅",14,21,110,10160,1,860,3.221670667,1,0,1.495263667,0.666666666666667,0.333333333333333,295.9
"4282",4282,4282,40,35,281,232,25,24,"神戸","東三河","関西国際","名古屋","関西国際駅名古屋駅",0,21,0,NA,NA,NA,78.76175022,0,NA,50.51748922,0,0.333333333333333,0.001
"4283",4283,4283,40,36,281,233,25,24,"神戸","豊田","新神戸","三河安城","新神戸駅三河安城駅",65,184,91,8860,1,898,12.034771,1,0,10.308364,0.353260869565217,0.646739130434783,253.2
"4284",4284,4284,40,36,281,233,25,24,"神戸","豊田","関西国際","名古屋","関西国際駅名古屋駅",0,184,0,NA,NA,NA,63.177595,0,NA,34.933334,0,0.646739130434783,0.001
"4285",4285,4285,40,37,281,252,25,25,"神戸","東北部","新神戸","米原","新神戸駅米原駅",5,54,48,5180,1,984,7.158765,1,0,5.432358,0.0925925925925926,0.907407407407407,143.6
"4286",4286,4286,40,37,281,252,25,25,"神戸","東北部","関西国際","関西国際","関西国際駅関西国際駅",0,54,0,NA,NA,NA,158.446434,0,NA,130.202173,0,0.907407407407407,0.001
"4287",4287,4287,40,38,281,261,25,25,"神戸","京都","新神戸","京都","新神戸駅京都駅",0,0,28,2640,1,1024,4.242538,1,0,2.516131,NA,NA,75.9
"4288",4288,4288,40,38,281,261,25,25,"神戸","京都","関西国際","関西国際","関西国際駅関西国際駅",0,0,0,NA,NA,NA,106.686687,0,NA,78.442426,NA,NA,NA
"4289",4289,4289,40,39,281,271,25,25,"神戸","大阪","新神戸","新大阪","新神戸駅新大阪駅",0,0,13,1340,1,1054,2.831528,1,0,1.105121,NA,NA,36.9
"4290",4290,4290,40,39,281,271,25,25,"神戸","大阪","関西国際","関西国際","関西国際駅関西国際駅",0,0,0,NA,NA,NA,64.12175,0,NA,35.877489,NA,NA,NA
"4291",4291,4291,40,40,281,281,25,25,"神戸","神戸","新神戸","新神戸","新神戸駅新神戸駅",0,0,0,NA,1,1080,3.452814,1,0,1.726407,NA,NA,0
"4292",4292,4292,40,40,281,281,25,25,"神戸","神戸","関西国際","関西国際","関西国際駅関西国際駅",0,0,0,NA,NA,NA,56.488522,0,NA,28.244261,NA,NA,NA
"4293",4293,4293,40,41,281,283,25,25,"神戸","播磨","新神戸","姫路","新神戸駅姫路駅",0,0,17,1940,1,1046,3.155654667,1,0,1.429247667,NA,NA,54.8
"4294",4294,4294,40,41,281,283,25,25,"神戸","播磨","関西国際","関西国際","関西国際駅関西国際駅",0,0,0,NA,NA,NA,93.02555467,0,NA,64.78129367,NA,NA,NA
"4295",4295,4295,40,42,281,331,25,30,"神戸","県南","新神戸","岡山","新神戸駅岡山駅",195,1200,32,5180,1,1016,2.915777167,1,0,1.189370167,0.1625,0.8375,143.4
"4296",4296,4296,40,42,281,331,25,30,"神戸","県南","関西国際","岡山","関西国際駅岡山駅",0,1200,0,NA,NA,NA,47.92837967,0,NA,19.68411867,0,0.8375,0.001
"4297",4297,4297,40,43,281,341,25,31,"神戸","広島","新神戸","広島","新神戸駅広島駅",207,385,73,10800,1,934,3.8312305,1,0,2.1048235,0.537662337662338,0.462337662337662,304.7
"4298",4298,4298,40,43,281,341,25,31,"神戸","広島","関西国際","広島","関西国際駅広島駅",0,385,0,NA,NA,NA,73.36777717,0,NA,45.12351617,0,0.462337662337662,0.001
"4299",4299,4299,40,44,281,342,25,31,"神戸","備後","新神戸","福山","新神戸駅福山駅",118,324,50,7340,1,980,2.293672167,1,0,0.567265167,0.364197530864198,0.635802469135802,201.7
"4300",4300,4300,40,44,281,342,25,31,"神戸","備後","関西国際","広島","関西国際駅広島駅",0,324,0,NA,NA,NA,71.2447005,0,NA,43.0004395,0,0.635802469135802,0.001
"4301",4301,4301,40,45,281,351,25,32,"神戸","山口","新神戸","新山口","新神戸駅新山口駅",23,35,101,14040,1,878,12.62200374,1,0,10.89559674,0.657142857142857,0.342857142857143,437.5
"4302",4302,4302,40,45,281,351,25,32,"神戸","山口","関西国際","山口宇部","関西国際駅山口宇部駅",0,35,0,NA,NA,NA,62.85597448,0,NA,34.61171348,0,0.342857142857143,0.001
"4303",4303,4303,40,46,281,352,25,32,"神戸","下関","新神戸","新下関","新神戸駅新下関駅",21,27,244,15760,1,592,7.200113,1,0,5.473706,0.777777777777778,0.222222222222222,499.2
"4304",4304,4304,40,46,281,352,25,32,"神戸","下関","関西国際","山口宇部","関西国際駅山口宇部駅",0,27,0,NA,NA,NA,59.417486,0,NA,31.173225,0,0.222222222222222,0.001
"4305",4305,4305,40,47,281,353,25,32,"神戸","宇部","新神戸","厚狭","新神戸駅厚狭駅",10,15,233,15120,1,614,15.308804,1,0,13.582397,0.666666666666667,0.333333333333333,472.6
"4306",4306,4306,40,47,281,353,25,32,"神戸","宇部","関西国際","山口宇部","関西国際駅山口宇部駅",0,15,0,NA,NA,NA,31.855154,0,NA,3.610893,0,0.333333333333333,0.001
"4307",4307,4307,40,48,281,354,25,32,"神戸","岩国","新神戸","新岩国","新神戸駅新岩国駅",8,16,183,11880,1,714,8.211068,1,0,6.484661,0.5,0.5,346.1
"4308",4308,4308,40,48,281,354,25,32,"神戸","岩国","関西国際","山口宇部","関西国際駅山口宇部駅",0,16,0,NA,NA,NA,119.18967,0,NA,90.945409,0,0.5,0.001
"4309",4309,4309,40,49,281,355,25,32,"神戸","徳山","新神戸","徳山","新神戸駅徳山駅",16,24,98,12960,1,884,9.017031,1,0,7.290624,0.666666666666667,0.333333333333333,393.2
"4310",4310,4310,40,49,281,355,25,32,"神戸","徳山","関西国際","山口宇部","関西国際駅山口宇部駅",0,24,0,NA,NA,NA,83.896564,0,NA,55.652303,0,0.333333333333333,0.001
"4311",4311,4311,40,50,281,401,25,37,"神戸","福岡","新神戸","博多","新神戸駅博多駅",173,241,137,18580,1,806,3.480066,1,0,1.753659,0.717842323651452,0.240663900414938,585.4
"4312",4312,4312,40,50,281,401,25,37,"神戸","福岡","関西国際","福岡","関西国際駅福岡駅",10,241,69.5,10950,7300,630,32.275959,0,2.5,4.031698,0.04149377593361,0.240663900414938,0.04149377593361
"4313",4313,4313,40,51,281,402,25,37,"神戸","北九州","新神戸","小倉","新神戸駅小倉駅",63,170,120,16420,1,840,2.470880333,1,0,0.744473333,0.370588235294118,0.629411764705882,518.2
"4314",4314,4314,40,51,281,402,25,37,"神戸","北九州","関西国際","福岡","関西国際駅福岡駅",0,170,69.5,10950,7300,630,73.373637,0,2.5,45.129376,0,0.629411764705882,0.001
"4315",4315,4315,40,52,281,432,25,41,"神戸","八代・芦北","新神戸","新八代","新神戸駅新八代駅",1,3,237,20960,1,606,4.222918667,1,0,2.496511667,0.333333333333333,0.333333333333333,736.7
"4316",4316,4316,40,52,281,432,25,41,"神戸","八代・芦北","関西国際","熊本","関西国際駅熊本駅",1,3,0,NA,NA,NA,67.0256295,0,NA,38.7813685,0.333333333333333,0.333333333333333,0.333333333333333
"4317",4317,4317,40,53,281,461,25,44,"神戸","鹿児島","新神戸","鹿児島中央","新神戸駅鹿児島中央駅",6,76,282,22680,1,516,3.640971167,1,0,1.914564167,0.0789473684210526,0.644736842105263,874.3
"4318",4318,4318,40,53,281,461,25,44,"神戸","鹿児島","関西国際","鹿児島","関西国際駅鹿児島駅",21,76,70,13400,4745,585,53.44948617,0,3,25.20522517,0.276315789473684,0.644736842105263,0.276315789473684
"4319",4319,4319,40,54,281,462,25,44,"神戸","川北薩・串木野","新神戸","川内","新神戸駅川内駅",8,10,270,22240,1,540,2.560381167,1,0,0.833974167,0.8,0,828.2
"4320",4320,4320,40,54,281,462,25,44,"神戸","川北薩・串木野","関西国際","鹿児島","関西国際駅鹿児島駅",2,10,70,13400,4745,585,63.45365117,0,3,35.20939017,0.2,0,0.2
"4321",4321,4321,41,1,283,22,25,10,"播磨","南部","姫路","八戸","姫路駅八戸駅",2,3,391,28940,1,298,6.379024,1,0,4.994543,0.666666666666667,0,1276.2
"4322",4322,4322,41,1,283,22,25,10,"播磨","南部","関西国際","三沢","関西国際駅三沢駅",1,3,0,NA,NA,NA,76.497531,0,NA,22.523849,0.333333333333333,0,0.333333333333333
"4323",4323,4323,41,2,283,31,25,11,"播磨","盛岡","姫路","盛岡","姫路駅盛岡駅",0,0,355,27640,1,370,2.909174,1,0,1.524693,NA,NA,1179.6
"4324",4324,4324,41,2,283,31,25,11,"播磨","盛岡","関西国際","花巻","関西国際駅花巻駅",0,0,0,NA,NA,NA,85.190952,0,NA,31.21727,NA,NA,NA
"4325",4325,4325,41,3,283,32,25,11,"播磨","北上中部","姫路","新花巻","姫路駅新花巻駅",0,1,355,27000,1,370,6.590728,1,0,5.206247,0,0,1144.3
"4326",4326,4326,41,3,283,32,25,11,"播磨","北上中部","関西国際","花巻","関西国際駅花巻駅",1,1,0,NA,NA,NA,57.906074,0,NA,3.932392,1,0,0.999
"4327",4327,4327,41,4,283,33,25,11,"播磨","両磐","姫路","一ノ関","姫路駅一ノ関駅",0,1,317,26360,1,446,2.768962,1,0,1.384481,0,1,1089.4
"4328",4328,4328,41,4,283,33,25,11,"播磨","両磐","関西国際","花巻","関西国際駅花巻駅",0,1,0,NA,NA,NA,107.947364,0,NA,53.973682,0,1,0.001
"4329",4329,4329,41,5,283,41,25,12,"播磨","仙台","姫路","仙台","姫路駅仙台駅",13,24,281,24620,1,518,2.702941,1,0,1.31846,0.541666666666667,0.0416666666666667,996.1
"4330",4330,4330,41,5,283,41,25,12,"播磨","仙台","関西国際","仙台","関西国際駅仙台駅",10,24,0,NA,NA,NA,69.264663,0,NA,15.290981,0.416666666666667,0.0416666666666667,0.416666666666667
"4331",4331,4331,41,6,283,43,25,12,"播磨","古川","姫路","くりこま高原","姫路駅くりこま高原駅",0,3,305,25920,1,470,6.448489,1,0,5.064008,0,0,1060.5
"4332",4332,4332,41,6,283,43,25,12,"播磨","古川","関西国際","仙台","関西国際駅仙台駅",3,3,0,NA,NA,NA,120.051397,0,NA,66.077715,1,0,0.999
"4333",4333,4333,41,7,283,51,25,13,"播磨","秋田臨海","姫路","秋田","姫路駅秋田駅",0,1,408,29600,1,264,3.696015,1,0,2.311534,0,0,1306.9
"4334",4334,4334,41,7,283,51,25,13,"播磨","秋田臨海","関西国際","秋田","関西国際駅秋田駅",1,1,0,NA,NA,NA,69.303203,0,NA,15.329521,1,0,0.999
"4335",4335,4335,41,8,283,61,25,15,"播磨","山形","姫路","山形","姫路駅山形駅",1,2,342,25280,1,396,2.703089,1,0,1.318608,0.5,0,1004.2
"4336",4336,4336,41,8,283,61,25,15,"播磨","山形","関西国際","山形","関西国際駅山形駅",1,2,0,NA,NA,NA,71.342964,0,NA,17.369282,0.5,0,0.5
"4337",4337,4337,41,9,283,63,25,12,"播磨","米沢","姫路","米沢","姫路駅米沢駅",0,0,308,23980,1,464,3.139484,1,0,1.755003,NA,NA,957.2
"4338",4338,4338,41,9,283,63,25,12,"播磨","米沢","関西国際","仙台","関西国際駅仙台駅",0,0,0,NA,NA,NA,129.266135,0,NA,75.292453,NA,NA,NA
"4339",4339,4339,41,10,283,64,25,12,"播磨","新庄","姫路","新庄","姫路駅新庄駅",0,0,390,25920,1,300,1.878196,1,0,0.439995,NA,NA,1065.7
"4340",4340,4340,41,10,283,64,25,12,"播磨","新庄","関西国際","仙台","関西国際駅仙台駅",0,0,0,NA,NA,NA,155.449044,0,NA,88.506228,NA,NA,NA
"4341",4341,4341,41,11,283,71,25,12,"播磨","福島","姫路","福島","姫路駅福島駅",1,88,273,23320,1,534,3.418894833,1,0,1.980693833,0.0113636363636364,0.988636363636364,917.1
"4342",4342,4342,41,11,283,71,25,12,"播磨","福島","関西国際","仙台","関西国際駅仙台駅",0,88,0,NA,NA,NA,118.9229275,0,NA,51.9801115,0,0.988636363636364,0.001
"4343",4343,4343,41,12,283,73,25,17,"播磨","郡山","姫路","郡山","姫路駅郡山駅",0,31,258,22680,1,564,4.426479,1,0,2.988278,0,0.967741935483871,871
"4344",4344,4344,41,12,283,73,25,17,"播磨","郡山","関西国際","福島","関西国際駅福島駅",1,31,0,NA,NA,NA,88.8110975,0,NA,21.8682815,0.032258064516129,0.967741935483871,0.032258064516129
"4345",4345,4345,41,13,283,76,25,17,"播磨","白河","姫路","新白河","姫路駅新白河駅",2,3,265,22240,1,550,3.990180667,1,0,2.551979667,0.666666666666667,0.333333333333333,829.7
"4346",4346,4346,41,13,283,76,25,17,"播磨","白河","関西国際","福島","関西国際駅福島駅",0,3,0,NA,NA,NA,90.4967825,0,NA,23.5539665,0,0.333333333333333,0.001
"4347",4347,4347,41,14,283,91,25,18,"播磨","宇都宮","姫路","宇都宮","姫路駅宇都宮駅",6,6,231,20960,1,618,3.587110667,1,0,2.148909667,1,0,753.8
"4348",4348,4348,41,14,283,91,25,18,"播磨","宇都宮","関西国際","羽田","関西国際駅羽田駅",0,6,72.6111111085,11550,21900,780,163.93115833,0,2.71428571428571,96.98834233,0,0,0.001
"4349",4349,4349,41,15,283,93,25,18,"播磨","栃木・小山","姫路","小山","姫路駅小山駅",6,6,222,20960,1,636,10.879303259,1,0,9.441102259,1,0,724.9
"4350",4350,4350,41,15,283,93,25,18,"播磨","栃木・小山","関西国際","羽田","関西国際駅羽田駅",0,6,72.6111111085,11550,21900,780,154.22547981,0,2.71428571428571,87.28266381,0,0,0.001
"4351",4351,4351,41,16,283,95,25,18,"播磨","那須","姫路","那須塩原","姫路駅那須塩原駅",7,7,250,22240,1,580,8.345537,1,0,6.907336,1,0,802.1
"4352",4352,4352,41,16,283,95,25,18,"播磨","那須","関西国際","羽田","関西国際駅羽田駅",0,7,72.6111111085,11550,21900,780,215.008882,0,2.71428571428571,148.066066,0,0,0.001
"4353",4353,4353,41,17,283,101,25,18,"播磨","前橋・高崎","姫路","高崎","姫路駅高崎駅",10,13,229,20960,1,622,10.314037,1,0,8.875836,0.769230769230769,0.230769230769231,749.3
"4354",4354,4354,41,17,283,101,25,18,"播磨","前橋・高崎","関西国際","羽田","関西国際駅羽田駅",0,13,72.6111111085,11550,21900,780,180.659123,0,2.71428571428571,113.716307,0,0.230769230769231,0.001
"4355",4355,4355,41,18,283,104,25,18,"播磨","沼田・利根","姫路","上毛高原","姫路駅上毛高原駅",0,0,254,21600,1,572,9.968868,1,0,8.530667,NA,NA,795.9
"4356",4356,4356,41,18,283,104,25,18,"播磨","沼田・利根","関西国際","羽田","関西国際駅羽田駅",0,0,72.6111111085,11550,21900,780,205.734487,0,2.71428571428571,138.791671,NA,NA,NA
"4357",4357,4357,41,19,283,111,25,18,"播磨","浦和","姫路","大宮","姫路駅大宮駅",52,62,206,19660,1,668,6.840398,1,0,5.402197,0.838709677419355,0.112903225806452,674.6
"4358",4358,4358,41,19,283,111,25,18,"播磨","浦和","関西国際","羽田","関西国際駅羽田駅",3,62,72.6111111085,11550,21900,780,103.823391,0,2.71428571428571,36.880575,0.0483870967741935,0.112903225806452,0.0483870967741935
"4359",4359,4359,41,20,283,113,25,18,"播磨","児玉・大里","姫路","熊谷","姫路駅熊谷駅",4,4,219,20300,1,642,2.147563,1,0,0.709362,1,0,709
"4360",4360,4360,41,20,283,113,25,18,"播磨","児玉・大里","関西国際","羽田","関西国際駅羽田駅",0,4,72.6111111085,11550,21900,780,142.362963,0,2.71428571428571,75.420147,0,0,0.001
"4361",4361,4361,41,21,283,131,25,18,"播磨","23区","姫路","東京","姫路駅東京駅",517,589,180,19660,1,720,NA,1,0,NA,0.877758913412564,0.0220713073005094,644.3
"4362",4362,4362,41,21,283,131,25,18,"播磨","23区","関西国際","羽田","関西国際駅羽田駅",59,589,72.6111111085,11550,21900,780,NA,0,2.71428571428571,NA,0.100169779286927,0.0220713073005094,0.100169779286927
"4363",4363,4363,41,22,283,141,25,18,"播磨","横浜","姫路","新横浜","姫路駅新横浜駅",111,122,161,19220,1,758,7.3006165,1,0,5.8624155,0.909836065573771,0.040983606557377,615.5
"4364",4364,4364,41,22,283,141,25,18,"播磨","横浜","関西国際","羽田","関西国際駅羽田駅",6,122,72.6111111085,11550,21900,780,87.125986,0,2.71428571428571,20.18317,0.0491803278688525,0.040983606557377,0.0491803278688525
"4365",4365,4365,41,23,283,144,25,18,"播磨","小田原","姫路","小田原","姫路駅小田原駅",14,16,224,17920,1,632,2.707779,1,0,1.269578,0.875,0.125,560.4
"4366",4366,4366,41,23,283,144,25,18,"播磨","小田原","関西国際","羽田","関西国際駅羽田駅",0,16,72.6111111085,11550,21900,780,126.95448517,0,2.71428571428571,60.01166917,0,0.125,0.001
"4367",4367,4367,41,24,283,151,25,20,"播磨","新潟","姫路","新潟","姫路駅新潟駅",2,7,300,24620,1,480,3.544485667,1,0,2.106284667,0.285714285714286,0.142857142857143,978.2
"4368",4368,4368,41,24,283,151,25,20,"播磨","新潟","関西国際","新潟","関西国際駅新潟駅",4,7,0,NA,NA,NA,79.05689517,0,NA,12.11407917,0.571428571428571,0.142857142857143,0.571428571428571
"4369",4369,4369,41,25,283,152,25,20,"播磨","長岡","姫路","長岡","姫路駅長岡駅",2,3,277,23320,1,526,1.729144,1,0,0.290943,0.666666666666667,0.333333333333333,914.9
"4370",4370,4370,41,25,283,152,25,20,"播磨","長岡","関西国際","新潟","関西国際駅新潟駅",0,3,0,NA,NA,NA,125.79137859,0,NA,58.84856259,0,0.333333333333333,0.001
"4371",4371,4371,41,26,283,154,25,20,"播磨","三条・燕","姫路","燕三条","姫路駅燕三条駅",0,0,288,23980,1,504,3.192411,1,0,1.75421,NA,NA,938.1
"4372",4372,4372,41,26,283,154,25,20,"播磨","三条・燕","関西国際","新潟","関西国際駅新潟駅",0,0,0,NA,NA,NA,104.829928,0,NA,37.887112,NA,NA,NA
"4373",4373,4373,41,27,283,155,25,20,"播磨","魚沼","姫路","浦佐","姫路駅浦佐駅",1,1,267,22680,1,546,16.872338,1,0,15.434137,1,0,873.2
"4374",4374,4374,41,27,283,155,25,20,"播磨","魚沼","関西国際","新潟","関西国際駅新潟駅",0,1,0,NA,NA,NA,164.171821,0,NA,97.229005,0,0,0.001
"4375",4375,4375,41,28,283,201,25,18,"播磨","長野","姫路","長野","姫路駅長野駅",1,14,292,22680,1,496,2.518229,1,0,1.080028,0.0714285714285714,0.928571428571429,866.7
"4376",4376,4376,41,28,283,201,25,18,"播磨","長野","関西国際","羽田","関西国際駅羽田駅",0,14,72.6111111085,11550,21900,780,255.173817,0,2.71428571428571,188.231001,0,0.928571428571429,0.001
"4377",4377,4377,41,29,283,203,25,24,"播磨","上田","姫路","上田","姫路駅上田駅",1,16,280,22240,1,520,1.971605,1,0,0.533404,0.0625,0.9375,833.5
"4378",4378,4378,41,29,283,203,25,24,"播磨","上田","関西国際","名古屋","関西国際駅名古屋駅",0,16,0,NA,NA,NA,282.194697,0,NA,215.251881,0,0.9375,0.001
"4379",4379,4379,41,30,283,211,25,24,"播磨","岐阜","姫路","岐阜羽島","姫路駅岐阜羽島駅",10,38,84,8860,1,912,15.658871,1,0,14.22067,0.263157894736842,0.736842105263158,248
"4380",4380,4380,41,30,283,211,25,24,"播磨","岐阜","関西国際","名古屋","関西国際駅名古屋駅",0,38,0,NA,NA,NA,129.749522,0,NA,62.806706,0,0.736842105263158,0.001
"4381",4381,4381,41,31,283,221,25,18,"播磨","中部","姫路","静岡","姫路駅静岡駅",28,36,139,15120,1,802,2.812143,1,0,1.373942,0.777777777777778,0.222222222222222,464.1
"4382",4382,4382,41,31,283,221,25,18,"播磨","中部","関西国際","羽田","関西国際駅羽田駅",0,36,72.6111111085,11550,21900,780,186.5395113,0,2.71428571428571,119.5966953,0,0.222222222222222,0.001
"4383",4383,4383,41,32,283,222,25,24,"播磨","西部","姫路","浜松","姫路駅浜松駅",21,31,113,12960,1,854,3.213647167,1,0,1.775446167,0.67741935483871,0.32258064516129,387.2
"4384",4384,4384,41,32,283,222,25,24,"播磨","西部","関西国際","名古屋","関西国際駅名古屋駅",0,31,0,NA,NA,NA,138.893913,0,NA,71.951097,0,0.32258064516129,0.001
"4385",4385,4385,41,33,283,223,25,18,"播磨","東部","姫路","三島","姫路駅三島駅",30,39,202,16840,1,676,6.9711355,1,0,5.5329345,0.769230769230769,0.230769230769231,523.6
"4386",4386,4386,41,33,283,223,25,18,"播磨","東部","関西国際","羽田","関西国際駅羽田駅",0,39,72.6111111085,11550,21900,780,149.17725633,0,2.71428571428571,82.23444033,0,0.230769230769231,0.001
"4387",4387,4387,41,34,283,231,25,24,"播磨","名古屋","姫路","名古屋","姫路駅名古屋駅",98,134,81,9500,1,918,4.379061333,1,0,2.940860333,0.73134328358209,0.26865671641791,278.3
