i,j,駅i,駅j,distance,cost
81,55,上田,白石蔵王,435.4,7020
81,56,上田,仙台,480.4,7880
81,57,上田,古川,523.6,8420
81,58,上田,くりこま高原,544.8,8750
81,59,上田,一ノ関,573.7,8960
81,60,上田,水沢江刺,598.7,9290
81,61,上田,北上,616.1,9610
81,62,上田,新花巻,628.6,9610
81,63,上田,盛岡,663.9,9830
81,64,上田,いわて沼宮内,695,10150
81,65,上田,二戸,729.6,10480
81,66,上田,八戸,760.5,10800
81,67,上田,七戸十和田,796.6,10800
81,68,上田,新青森,842.3,11340
81,69,上田,熊谷,124.5,2270
81,70,上田,本庄早稲田,103.2,1940
81,71,上田,高崎,84.2,1490
81,72,上田,上毛高原,130.8,2270
81,73,上田,越後湯沢,178.4,3020
81,74,上田,浦佐,208.1,3670
81,75,上田,長岡,249.8,4430
81,76,上田,燕三条,273,4750
81,77,上田,新潟,313.1,5400
81,78,上田,安中榛名,65.7,1140
81,79,上田,軽井沢,42.4,760
81,80,上田,佐久平,24.8,410
81,81,上田,上田,0,#N/A
81,82,上田,長野,33.2,580
81,83,上田,飯山,63.1,1140
81,84,上田,上越妙高,92.7,1660
81,85,上田,糸魚川,129.7,2270
81,86,上田,黒部宇奈月温泉,168.9,3020
81,87,上田,富山,202.7,3670
81,88,上田,新高岡,221.6,4000
81,89,上田,金沢,261.3,4750
81,90,上田,米沢,441.5,7340
81,91,上田,高畠,451.3,7340
81,92,上田,赤湯,457.5,7340
81,93,上田,かみのやま温泉,476.4,7560
81,94,上田,山形,488.5,7880
81,95,上田,天童,501.8,8210
81,96,上田,さくらんぼ東根,509.5,8210
81,97,上田,村山,514.9,8210
81,98,上田,大石田,528.3,8420
81,99,上田,新庄,550,8750
81,100,上田,雫石,679.9,9830
81,101,上田,田沢湖,704,10150
81,102,上田,角館,722.7,10480
81,103,上田,大曲,739.5,10480
81,104,上田,秋田,791.2,10800
82,1,長野,東京,222.4,4000
82,2,長野,品川,229.2,4000
82,3,長野,新横浜,251.2,4430
82,4,長野,小田原,306.3,5400
82,5,長野,熱海,327,5620
82,6,長野,三島,343.1,5940
82,7,長野,新富士,368.6,6260
82,8,長野,静岡,402.6,6800
82,9,長野,掛川,451.7,7340
82,10,長野,浜松,479.5,7560
82,11,長野,豊橋,516,8210
82,12,長野,三河安城,558.7,8750
82,13,長野,名古屋,588.4,9290
82,14,長野,岐阜羽島,618.7,9610
82,15,長野,米原,668.3,9830
82,16,長野,京都,736,10480
82,17,長野,新大阪,775,10800
82,18,長野,新神戸,811.9,11120
82,19,長野,西明石,834.7,11120
82,20,長野,姫路,866.7,11340
82,21,長野,相生,887.4,11660
82,22,長野,岡山,955.3,11990
82,23,長野,新倉敷,980.5,12310
82,24,長野,福山,1013.6,12640
82,25,長野,新尾道,1033.7,12640
82,26,長野,三原,1045.2,12960
82,27,長野,東広島,1084.8,13180
82,28,長野,広島,1116.6,13180
82,29,長野,新岩国,1158,13500
82,30,長野,徳山,1205.1,14150
82,31,長野,新山口,1249.4,14470
82,32,長野,厚狭,1284.5,14800
82,33,長野,新下関,1311.1,14800
82,34,長野,小倉,1330.1,15010
82,35,長野,博多,1397.3,15340
82,36,長野,新鳥栖,1425.9,15660
82,37,長野,久留米,1433,15660
82,38,長野,筑後船小屋,1448.8,15980
82,39,長野,新大牟田,1466.6,15980
82,40,長野,新玉名,1487.7,16310
82,41,長野,熊本,1515.7,16310
82,42,長野,新八代,1548.6,16520
82,43,長野,新水俣,1591.4,16850
82,44,長野,出水,1607.4,17170
82,45,長野,川内,1640.1,17500
82,46,長野,鹿児島中央,1686.2,17820
82,47,長野,上野,218.8,3670
82,48,長野,大宮,192.1,3350
82,49,長野,小山,242.4,4430
82,50,長野,宇都宮,271.3,4750
82,51,長野,那須塩原,319.6,5400
82,52,長野,新白河,347.2,5940
82,53,長野,郡山,388.5,6480
82,54,長野,福島,434.6,7020
82,55,長野,白石蔵王,468.6,7560
82,56,長野,仙台,513.6,8210
82,57,長野,古川,556.8,8750
82,58,長野,くりこま高原,578,8960
82,59,長野,一ノ関,606.9,9610
82,60,長野,水沢江刺,631.9,9610
82,61,長野,北上,649.3,9830
82,62,長野,新花巻,661.8,9830
82,63,長野,盛岡,697.1,10150
82,64,長野,いわて沼宮内,728.2,10480
82,65,長野,二戸,762.8,10800
82,66,長野,八戸,793.7,10800
82,67,長野,七戸十和田,829.8,11120
82,68,長野,新青森,875.5,11340
82,69,長野,熊谷,157.7,2590
82,70,長野,本庄早稲田,136.4,2270
82,71,長野,高崎,117.4,1940
82,72,長野,上毛高原,164,3020
82,73,長野,越後湯沢,211.6,3670
82,74,長野,浦佐,241.3,4430
82,75,長野,長岡,283,5080
82,76,長野,燕三条,306.2,5400
82,77,長野,新潟,346.3,5940
82,78,長野,安中榛名,98.9,1660
82,79,長野,軽井沢,75.6,1320
82,80,長野,佐久平,58,970
82,81,長野,上田,33.2,580
82,82,長野,長野,0,#N/A
82,83,長野,飯山,29.9,500
82,84,長野,上越妙高,59.5,970
82,85,長野,糸魚川,96.5,1660
82,86,長野,黒部宇奈月温泉,135.7,2270
82,87,長野,富山,169.5,3020
82,88,長野,新高岡,188.4,3350
82,89,長野,金沢,228.1,4000
82,90,長野,米沢,474.7,7560
82,91,長野,高畠,484.5,7880
82,92,長野,赤湯,490.7,7880
82,93,長野,かみのやま温泉,509.6,8210
82,94,長野,山形,521.7,8420
82,95,長野,天童,535,8420
82,96,長野,さくらんぼ東根,542.7,8750
82,97,長野,村山,548.1,8750
82,98,長野,大石田,561.5,8960
82,99,長野,新庄,583.2,9290
82,100,長野,雫石,713.1,10150
82,101,長野,田沢湖,737.2,10480
82,102,長野,角館,755.9,10480
82,103,長野,大曲,772.7,10800
82,104,長野,秋田,824.4,11120
83,1,飯山,東京,252.3,4430
83,2,飯山,品川,259.1,4430
83,3,飯山,新横浜,281.1,5080
83,4,飯山,小田原,336.2,5620
83,5,飯山,熱海,356.9,5940
83,6,飯山,三島,373,6260
83,7,飯山,新富士,398.5,6480
83,8,飯山,静岡,432.5,7020
83,9,飯山,掛川,481.6,7880
83,10,飯山,浜松,509.4,8210
83,11,飯山,豊橋,545.9,8750
83,12,飯山,三河安城,588.6,9290
83,13,飯山,名古屋,618.3,9610
83,14,飯山,岐阜羽島,648.6,9830
83,15,飯山,米原,698.2,10150
83,16,飯山,京都,765.9,10800
83,17,飯山,新大阪,804.9,11120
83,18,飯山,新神戸,841.8,11340
83,19,飯山,西明石,864.6,11340
83,20,飯山,姫路,896.6,11660
83,21,飯山,相生,917.3,11660
83,22,飯山,岡山,985.2,12310
83,23,飯山,新倉敷,1010.4,12640
83,24,飯山,福山,1043.5,12960
83,25,飯山,新尾道,1063.6,12960
83,26,飯山,三原,1075.1,12960
83,27,飯山,東広島,1114.7,13180
83,28,飯山,広島,1146.5,13500
83,29,飯山,新岩国,1187.9,13820
83,30,飯山,徳山,1235,14150
83,31,飯山,新山口,1279.3,14470
83,32,飯山,厚狭,1314.4,14800
83,33,飯山,新下関,1341,15010
83,34,飯山,小倉,1360,15010
83,35,飯山,博多,1427.2,15660
83,36,飯山,新鳥栖,1455.8,15980
83,37,飯山,久留米,1462.9,15980
83,38,飯山,筑後船小屋,1478.7,15980
83,39,飯山,新大牟田,1496.5,16310
83,40,飯山,新玉名,1517.6,16310
83,41,飯山,熊本,1545.6,16520
83,42,飯山,新八代,1578.5,16850
83,43,飯山,新水俣,1621.3,17170
83,44,飯山,出水,1637.3,17170
83,45,飯山,川内,1670,17500
83,46,飯山,鹿児島中央,1716.1,17820
83,47,飯山,上野,248.7,4430
83,48,飯山,大宮,222,4000
83,49,飯山,小山,272.3,4750
83,50,飯山,宇都宮,301.2,5400
83,51,飯山,那須塩原,349.5,5940
83,52,飯山,新白河,377.1,6260
83,53,飯山,郡山,418.4,6800
83,54,飯山,福島,464.5,7560
83,55,飯山,白石蔵王,498.5,7880
83,56,飯山,仙台,543.5,8750
83,57,飯山,古川,586.7,9290
83,58,飯山,くりこま高原,607.9,9610
83,59,飯山,一ノ関,636.8,9610
83,60,飯山,水沢江刺,661.8,9830
83,61,飯山,北上,679.2,9830
83,62,飯山,新花巻,691.7,10150
83,63,飯山,盛岡,727,10480
83,64,飯山,いわて沼宮内,758.1,10480
83,65,飯山,二戸,792.7,10800
83,66,飯山,八戸,823.6,11120
83,67,飯山,七戸十和田,859.7,11340
83,68,飯山,新青森,905.4,11660
83,69,飯山,熊谷,187.6,3350
83,70,飯山,本庄早稲田,166.3,3020
83,71,飯山,高崎,147.3,2590
83,72,飯山,上毛高原,193.9,3350
83,73,飯山,越後湯沢,241.5,4430
83,74,飯山,浦佐,271.2,4750
83,75,飯山,長岡,312.9,5400
83,76,飯山,燕三条,336.1,5620
83,77,飯山,新潟,376.2,6260
83,78,飯山,安中榛名,128.8,2270
83,79,飯山,軽井沢,105.5,1940
83,80,飯山,佐久平,87.9,1490
83,81,飯山,上田,63.1,1140
83,82,飯山,長野,29.9,500
83,83,飯山,飯山,0,#N/A
83,84,飯山,上越妙高,29.6,500
83,85,飯山,糸魚川,66.6,1140
83,86,飯山,黒部宇奈月温泉,105.8,1940
83,87,飯山,富山,139.6,2270
83,88,飯山,新高岡,158.5,2590
83,89,飯山,金沢,198.2,3350
83,90,飯山,米沢,504.6,8210
83,91,飯山,高畠,514.4,8210
83,92,飯山,赤湯,520.6,8420
83,93,飯山,かみのやま温泉,539.5,8420
83,94,飯山,山形,551.6,8750
83,95,飯山,天童,564.9,8960
83,96,飯山,さくらんぼ東根,572.6,8960
83,97,飯山,村山,578,8960
83,98,飯山,大石田,591.4,9290
83,99,飯山,新庄,613.1,9610
83,100,飯山,雫石,743,10480
83,101,飯山,田沢湖,767.1,10800
83,102,飯山,角館,785.8,10800
83,103,飯山,大曲,802.6,11120
83,104,飯山,秋田,854.3,11340
84,1,上越妙高,東京,281.9,5080
84,2,上越妙高,品川,288.7,5080
84,3,上越妙高,新横浜,310.7,5400
84,4,上越妙高,小田原,365.8,6260
84,5,上越妙高,熱海,386.5,6480
84,6,上越妙高,三島,402.6,6800
84,7,上越妙高,新富士,428.1,7020
84,8,上越妙高,静岡,462.1,7560
84,9,上越妙高,掛川,511.2,8210
84,10,上越妙高,浜松,539,8420
84,11,上越妙高,豊橋,575.5,8960
84,12,上越妙高,三河安城,618.2,9610
84,13,上越妙高,名古屋,647.9,9830
84,14,上越妙高,岐阜羽島,678.2,9830
84,15,上越妙高,米原,727.8,10480
84,16,上越妙高,京都,795.5,10800
84,17,上越妙高,新大阪,834.5,11120
84,18,上越妙高,新神戸,871.4,11340
84,19,上越妙高,西明石,894.2,11660
84,20,上越妙高,姫路,926.2,11990
84,21,上越妙高,相生,946.9,11990
84,22,上越妙高,岡山,1014.8,12640
84,23,上越妙高,新倉敷,1040,12640
84,24,上越妙高,福山,1073.1,12960
84,25,上越妙高,新尾道,1093.2,13180
84,26,上越妙高,三原,1104.7,13180
84,27,上越妙高,東広島,1144.3,13500
84,28,上越妙高,広島,1176.1,13820
84,29,上越妙高,新岩国,1217.5,14150
84,30,上越妙高,徳山,1264.6,14470
84,31,上越妙高,新山口,1308.9,14800
84,32,上越妙高,厚狭,1344,15010
84,33,上越妙高,新下関,1370.6,15340
84,34,上越妙高,小倉,1389.6,15340
84,35,上越妙高,博多,1456.8,15980
84,36,上越妙高,新鳥栖,1485.4,16310
84,37,上越妙高,久留米,1492.5,16310
84,38,上越妙高,筑後船小屋,1508.3,16310
84,39,上越妙高,新大牟田,1526.1,16520
84,40,上越妙高,新玉名,1547.2,16520
84,41,上越妙高,熊本,1575.2,16850
84,42,上越妙高,新八代,1608.1,17170
84,43,上越妙高,新水俣,1650.9,17500
84,44,上越妙高,出水,1666.9,17500
84,45,上越妙高,川内,1699.6,17820
84,46,上越妙高,鹿児島中央,1745.7,18140
84,47,上越妙高,上野,278.3,4750
84,48,上越妙高,大宮,251.6,4430
84,49,上越妙高,小山,301.9,5400
84,50,上越妙高,宇都宮,330.8,5620
84,51,上越妙高,那須塩原,379.1,6260
84,52,上越妙高,新白河,406.7,6800
84,53,上越妙高,郡山,448,7340
84,54,上越妙高,福島,494.1,7880
84,55,上越妙高,白石蔵王,528.1,8420
84,56,上越妙高,仙台,573.1,8960
84,57,上越妙高,古川,616.3,9610
84,58,上越妙高,くりこま高原,637.5,9610
84,59,上越妙高,一ノ関,666.4,9830
84,60,上越妙高,水沢江刺,691.4,10150
84,61,上越妙高,北上,708.8,10150
84,62,上越妙高,新花巻,721.3,10480
84,63,上越妙高,盛岡,756.6,10480
84,64,上越妙高,いわて沼宮内,787.7,10800
84,65,上越妙高,二戸,822.3,11120
84,66,上越妙高,八戸,853.2,11340
84,67,上越妙高,七戸十和田,889.3,11660
84,68,上越妙高,新青森,935,11990
84,69,上越妙高,熊谷,217.2,3670
84,70,上越妙高,本庄早稲田,195.9,3350
84,71,上越妙高,高崎,176.9,3020
84,72,上越妙高,上毛高原,223.5,4000
84,73,上越妙高,越後湯沢,271.1,4750
84,74,上越妙高,浦佐,300.8,5400
84,75,上越妙高,長岡,342.5,5940
84,76,上越妙高,燕三条,365.7,6260
84,77,上越妙高,新潟,405.8,6800
84,78,上越妙高,安中榛名,158.4,2590
84,79,上越妙高,軽井沢,135.1,2270
84,80,上越妙高,佐久平,117.5,1940
84,81,上越妙高,上田,92.7,1660
84,82,上越妙高,長野,59.5,970
84,83,上越妙高,飯山,29.6,500
84,84,上越妙高,上越妙高,0,#N/A
84,85,上越妙高,糸魚川,37,670
84,86,上越妙高,黒部宇奈月温泉,76.2,1320
84,87,上越妙高,富山,110,1940
84,88,上越妙高,新高岡,128.9,2270
84,89,上越妙高,金沢,168.6,3020
84,90,上越妙高,米沢,534.2,8420
84,91,上越妙高,高畠,544,8750
84,92,上越妙高,赤湯,550.2,8750
84,93,上越妙高,かみのやま温泉,569.1,8960
84,94,上越妙高,山形,581.2,9290
84,95,上越妙高,天童,594.5,9290
84,96,上越妙高,さくらんぼ東根,602.2,9610
84,97,上越妙高,村山,607.6,9610
84,98,上越妙高,大石田,621,9610
84,99,上越妙高,新庄,642.7,9830
84,100,上越妙高,雫石,772.6,10800
84,101,上越妙高,田沢湖,796.7,10800
84,102,上越妙高,角館,815.4,11120
84,103,上越妙高,大曲,832.2,11120
84,104,上越妙高,秋田,883.9,11660
85,1,糸魚川,東京,318.9,5400
85,2,糸魚川,品川,325.7,5620
85,3,糸魚川,新横浜,347.7,5940
85,4,糸魚川,小田原,402.8,6800
85,5,糸魚川,熱海,423.5,7020
85,6,糸魚川,三島,439.6,7020
85,7,糸魚川,新富士,465.1,7560
85,8,糸魚川,静岡,499.1,7880
85,9,糸魚川,掛川,548.2,8750
85,10,糸魚川,浜松,576,8960
85,11,糸魚川,豊橋,612.5,9610
85,12,糸魚川,三河安城,655.2,9830
85,13,糸魚川,名古屋,684.9,10150
85,14,糸魚川,岐阜羽島,715.2,10150
85,15,糸魚川,米原,764.8,10800
85,16,糸魚川,京都,832.5,11120
85,17,糸魚川,新大阪,871.5,11340
85,18,糸魚川,新神戸,908.4,11660
85,19,糸魚川,西明石,931.2,11990
85,20,糸魚川,姫路,963.2,12310
85,21,糸魚川,相生,983.9,12310
85,22,糸魚川,岡山,1051.8,12960
85,23,糸魚川,新倉敷,1077,12960
85,24,糸魚川,福山,1110.1,13180
85,25,糸魚川,新尾道,1130.2,13500
85,26,糸魚川,三原,1141.7,13500
85,27,糸魚川,東広島,1181.3,13820
85,28,糸魚川,広島,1213.1,14150
85,29,糸魚川,新岩国,1254.5,14470
85,30,糸魚川,徳山,1301.6,14800
85,31,糸魚川,新山口,1345.9,15010
85,32,糸魚川,厚狭,1381,15340
85,33,糸魚川,新下関,1407.6,15660
85,34,糸魚川,小倉,1426.6,15660
85,35,糸魚川,博多,1493.8,16310
85,36,糸魚川,新鳥栖,1522.4,16520
85,37,糸魚川,久留米,1529.5,16520
85,38,糸魚川,筑後船小屋,1545.3,16520
85,39,糸魚川,新大牟田,1563.1,16850
85,40,糸魚川,新玉名,1584.2,16850
85,41,糸魚川,熊本,1612.2,17170
85,42,糸魚川,新八代,1645.1,17500
85,43,糸魚川,新水俣,1687.9,17820
85,44,糸魚川,出水,1703.9,17820
85,45,糸魚川,川内,1736.6,18140
85,46,糸魚川,鹿児島中央,1782.7,18360
85,47,糸魚川,上野,315.3,5400
85,48,糸魚川,大宮,288.6,5080
85,49,糸魚川,小山,338.9,5620
85,50,糸魚川,宇都宮,367.8,6260
85,51,糸魚川,那須塩原,416.1,6800
85,52,糸魚川,新白河,443.7,7340
85,53,糸魚川,郡山,485,7880
85,54,糸魚川,福島,531.1,8420
85,55,糸魚川,白石蔵王,565.1,8960
85,56,糸魚川,仙台,610.1,9610
85,57,糸魚川,古川,653.3,9830
85,58,糸魚川,くりこま高原,674.5,9830
85,59,糸魚川,一ノ関,703.4,10150
85,60,糸魚川,水沢江刺,728.4,10480
85,61,糸魚川,北上,745.8,10480
85,62,糸魚川,新花巻,758.3,10480
85,63,糸魚川,盛岡,793.6,10800
85,64,糸魚川,いわて沼宮内,824.7,11120
85,65,糸魚川,二戸,859.3,11340
85,66,糸魚川,八戸,890.2,11660
85,67,糸魚川,七戸十和田,926.3,11990
85,68,糸魚川,新青森,972,12310
85,69,糸魚川,熊谷,254.2,4430
85,70,糸魚川,本庄早稲田,232.9,4000
85,71,糸魚川,高崎,213.9,3670
85,72,糸魚川,上毛高原,260.5,4750
85,73,糸魚川,越後湯沢,308.1,5400
85,74,糸魚川,浦佐,337.8,5620
85,75,糸魚川,長岡,379.5,6260
85,76,糸魚川,燕三条,402.7,6800
85,77,糸魚川,新潟,442.8,7340
85,78,糸魚川,安中榛名,195.4,3350
85,79,糸魚川,軽井沢,172.1,3020
85,80,糸魚川,佐久平,154.5,2590
85,81,糸魚川,上田,129.7,2270
85,82,糸魚川,長野,96.5,1660
85,83,糸魚川,飯山,66.6,1140
85,84,糸魚川,上越妙高,37,670
85,85,糸魚川,糸魚川,0,#N/A
85,86,糸魚川,黒部宇奈月温泉,39.2,670
85,87,糸魚川,富山,73,1320
85,88,糸魚川,新高岡,91.9,1660
85,89,糸魚川,金沢,131.6,2270
85,90,糸魚川,米沢,571.2,8960
85,91,糸魚川,高畠,581,9290
85,92,糸魚川,赤湯,587.2,9290
85,93,糸魚川,かみのやま温泉,606.1,9610
85,94,糸魚川,山形,618.2,9610
85,95,糸魚川,天童,631.5,9610
85,96,糸魚川,さくらんぼ東根,639.2,9610
85,97,糸魚川,村山,644.6,9830
85,98,糸魚川,大石田,658,9830
85,99,糸魚川,新庄,679.7,9830
85,100,糸魚川,雫石,809.6,11120
85,101,糸魚川,田沢湖,833.7,11120
85,102,糸魚川,角館,852.4,11340
85,103,糸魚川,大曲,869.2,11340
85,104,糸魚川,秋田,920.9,11990
86,1,黒部宇奈月温泉,東京,358.1,5940
86,2,黒部宇奈月温泉,品川,364.9,6260
86,3,黒部宇奈月温泉,新横浜,386.9,6480
86,4,黒部宇奈月温泉,小田原,442,7340
86,5,黒部宇奈月温泉,熱海,462.7,7560
86,6,黒部宇奈月温泉,三島,478.8,7560
86,7,黒部宇奈月温泉,新富士,504.3,8210
86,8,黒部宇奈月温泉,静岡,538.3,8420
86,9,黒部宇奈月温泉,掛川,587.4,9290
86,10,黒部宇奈月温泉,浜松,615.2,9610
86,11,黒部宇奈月温泉,豊橋,651.7,9830
86,12,黒部宇奈月温泉,三河安城,694.4,10150
86,13,黒部宇奈月温泉,名古屋,724.1,10480
86,14,黒部宇奈月温泉,岐阜羽島,754.4,10480
86,15,黒部宇奈月温泉,米原,804,11120
86,16,黒部宇奈月温泉,京都,871.7,11340
86,17,黒部宇奈月温泉,新大阪,910.7,11660
86,18,黒部宇奈月温泉,新神戸,947.6,11990
86,19,黒部宇奈月温泉,西明石,970.4,12310
86,20,黒部宇奈月温泉,姫路,1002.4,12640
86,21,黒部宇奈月温泉,相生,1023.1,12640
86,22,黒部宇奈月温泉,岡山,1091,13180
86,23,黒部宇奈月温泉,新倉敷,1116.2,13180
86,24,黒部宇奈月温泉,福山,1149.3,13500
86,25,黒部宇奈月温泉,新尾道,1169.4,13820
86,26,黒部宇奈月温泉,三原,1180.9,13820
86,27,黒部宇奈月温泉,東広島,1220.5,14150
86,28,黒部宇奈月温泉,広島,1252.3,14470
86,29,黒部宇奈月温泉,新岩国,1293.7,14800
86,30,黒部宇奈月温泉,徳山,1340.8,15010
86,31,黒部宇奈月温泉,新山口,1385.1,15340
86,32,黒部宇奈月温泉,厚狭,1420.2,15660
86,33,黒部宇奈月温泉,新下関,1446.8,15980
86,34,黒部宇奈月温泉,小倉,1465.8,15980
86,35,黒部宇奈月温泉,博多,1533,16520
86,36,黒部宇奈月温泉,新鳥栖,1561.6,16850
86,37,黒部宇奈月温泉,久留米,1568.7,16850
86,38,黒部宇奈月温泉,筑後船小屋,1584.5,16850
86,39,黒部宇奈月温泉,新大牟田,1602.3,17170
86,40,黒部宇奈月温泉,新玉名,1623.4,17170
86,41,黒部宇奈月温泉,熊本,1651.4,17500
86,42,黒部宇奈月温泉,新八代,1684.3,17820
86,43,黒部宇奈月温泉,新水俣,1727.1,18140
86,44,黒部宇奈月温泉,出水,1743.1,18140
86,45,黒部宇奈月温泉,川内,1775.8,18360
86,46,黒部宇奈月温泉,鹿児島中央,1821.9,18680
86,47,黒部宇奈月温泉,上野,354.5,5940
86,48,黒部宇奈月温泉,大宮,327.8,5620
86,49,黒部宇奈月温泉,小山,378.1,6260
86,50,黒部宇奈月温泉,宇都宮,407,6800
86,51,黒部宇奈月温泉,那須塩原,455.3,7340
86,52,黒部宇奈月温泉,新白河,482.9,7880
86,53,黒部宇奈月温泉,郡山,524.2,8420
86,54,黒部宇奈月温泉,福島,570.3,8960
86,55,黒部宇奈月温泉,白石蔵王,604.3,9610
